Carpet Area,Super Area,Bathroom,Balcony,Price (in rupees)
0.0,-0.7049598723190307,-1.6462839749847107,0.0,0.06353368282160839
-0.30433221696531526,0.0,-0.4934721133614807,0.0,0.26749214593936566
-0.1521215729822176,0.0,-0.4934721133614807,-0.0019739169739981305,1.0523778834380641e-16
0.0013937336635922951,0.0,0.6593397482617491,-1.217871681099604,0.44321732709755435
-0.3312952453280354,0.0,-1.6462839749847107,-0.0019739169739981305,-0.09965622970699052
-0.29998334142294103,0.0,-0.4934721133614807,-1.217871681099604,-0.017540577668846567
0.0653222041364933,0.0,0.6593397482617491,-1.217871681099604,0.39508189555992934
-0.2843273894703938,0.0,-1.6462839749847107,0.0,-0.009942276376449028
-0.3569536110280433,0.0,-0.4934721133614807,1.2139238471516076,0.25202555295331786
-0.30433221696531526,0.0,-1.6462839749847107,-1.217871681099604,0.023073692691024536
-0.30650665473650235,0.0,-1.6462839749847107,-1.217871681099604,0.13604539058662043
-0.08166978919575527,0.0,0.6593397482617491,-1.217871681099604,0.40102168438748886
-0.2930251405551423,0.0,-0.4934721133614807,-1.217871681099604,-0.05919623957640668
0.0,-0.4593822191260899,-1.6462839749847107,1.2139238471516076,1.0523778834380641e-16
-0.22083380655173024,0.0,-0.4934721133614807,-0.0019739169739981305,-0.15427143087468043
-0.13950983390933236,0.0,-0.4934721133614807,-1.217871681099604,0.16331442111314357
-0.34347209684668323,0.0,-1.6462839749847107,0.0,0.011656955723767324
-0.3478209723890574,0.0,-1.6462839749847107,-1.217871681099604,0.009612742685711132
-0.2434479593720762,0.0,-0.4934721133614807,2.4298216112772133,0.07174910503115496
